move_id,local_language_id,name
822,11,もえあがるいかり
823,1,らいめいげり
823,9,Thunderous Kick
823,11,らいめいげり
824,1,ブリザードランス
824,9,Glacial Lance
824,11,ブリザードランス
825,1,アストラルビット
825,9,Astral Barrage
825,11,アストラルビット
826,1,ぶきみなじゅもん
826,9,Eerie Spell
826,11,ぶきみなじゅもん
827,1,フェイタルクロー
827,9,Dire Claw
827,11,フェイタルクロー
828,1,バリアーラッシュ
828,9,Psyshield Bash
828,11,バリアーラッシュ
829,1,パワーシフト
829,9,Power Shift
829,11,パワーシフト
830,1,がんせきアックス
830,9,Stone Axe
830,11,がんせきアックス
831,1,はるのあらし
831,9,Springtide Storm
831,11,はるのあらし
832,1,しんぴのちから
832,9,Mystical Power
832,11,しんぴのちから
833,1,だいふんげき
833,9,Raging Fury
833,11,だいふんげき
834,1,ウェーブタックル
834,9,Wave Crash
834,11,ウェーブタックル
835,1,クロロブラスト
835,9,Chloroblast
835,11,クロロブラスト
836,1,ひょうざんおろし
836,9,Mountain Gale
836,11,ひょうざんおろし
837,1,しょうりのまい
837,9,Victory Dance
837,11,しょうりのまい
838,1,ぶちかまし
838,9,Headlong Rush
838,11,ぶちかまし
839,1,どくばりセンボン
839,9,Barb Barrage
839,11,どくばりセンボン
840,1,オーラウイング
840,9,Esper Wing
840,11,オーラウイング
841,1,うらみつらみ
841,9,Bitter Malice
841,11,うらみつらみ
842,1,たてこもる
842,9,Shelter
842,11,たてこもる
843,1,３ぼんのや
843,9,Triple Arrows
843,11,３ぼんのや
844,1,ひゃっきやこう
844,9,Infernal Parade
844,11,ひゃっきやこう
845,1,ひけん・ちえなみ
845,9,Ceaseless Edge
845,11,ひけん・ちえなみ
846,1,こがらしあらし
846,9,Bleakwind Storm
846,11,こがらしあらし
847,1,かみなりあらし
847,9,Wildbolt Storm
847,11,かみなりあらし
848,1,ねっさのあらし
848,9,Sandsear Storm
848,11,ねっさのあらし
849,1,みかづきのいのり
849,9,Lunar Blessing
849,11,みかづきのいのり
850,1,ブレイブチャージ
850,9,Take Heart
850,11,ブレイブチャージ
851,1,テラバースト
851,9,Tera Blast
851,11,テラバースト
852,1,スレッドトラップ
852,9,Silk Trap
852,11,スレッドトラップ
853,1,かかとおとし
853,9,Axe Kick
853,11,かかとおとし
854,1,おはかまいり
854,9,Last Respects
854,11,おはかまいり
855,1,ルミナコリジョン
855,9,Lumina Crash
855,11,ルミナコリジョン
856,1,いっちょうあがり
856,9,Order Up
856,11,いっちょうあがり
857,1,ジェットパンチ
857,9,Jet Punch
857,11,ジェットパンチ
858,1,ハバネロエキス
858,9,Spicy Extract
858,11,ハバネロエキス
859,1,ホイールスピン
859,9,Spin Out
859,11,ホイールスピン
860,1,ネズミざん
860,9,Population Bomb
860,11,ネズミざん
861,1,アイススピナー
861,9,Ice Spinner
861,11,アイススピナー
862,1,きょけんとつげき
862,9,Glaive Rush
862,11,きょけんとつげき
863,1,さいきのいのり
863,9,Revival Blessing
863,11,さいきのいのり
864,1,しおづけ
864,9,Salt Cure
864,11,しおづけ
865,1,トリプルダイブ
865,9,Triple Dive
865,11,トリプルダイブ
866,1,キラースピン
866,9,Mortal Spin
866,11,キラースピン
867,1,うつしえ
867,9,Doodle
867,11,うつしえ
868,1,みをけずる
868,9,Fillet Away
868,11,みをけずる
869,1,ドゲザン
869,9,Kowtow Cleave
869,11,ドゲザン
870,1,トリックフラワー
870,9,Flower Trick
870,11,トリックフラワー
871,1,フレアソング
871,9,Torch Song
871,11,フレアソング
872,1,アクアステップ
872,9,Aqua Step
872,11,アクアステップ
873,1,レイジングブル
873,9,Raging Bull
873,11,レイジングブル
874,1,ゴールドラッシュ
874,9,Make It Rain
874,11,ゴールドラッシュ
875,1,サイコブレイド
875,9,Psyblade
875,11,サイコブレイド
876,1,ハイドロスチーム
876,9,Hydro Steam
876,11,ハイドロスチーム
877,1,カタストロフィ
877,9,Ruination
877,11,カタストロフィ
878,1,アクセルブレイク
878,9,Collision Course
878,11,アクセルブレイク
879,1,イナズマドライブ
879,9,Electro Drift
879,11,イナズマドライブ
880,1,しっぽきり
880,9,Shed Tail
880,11,しっぽきり
881,1,さむいギャグ
881,9,Chilly Reception
881,11,さむいギャグ
882,1,おかたづけ
882,9,Tidy Up
882,11,おかたづけ
883,1,ゆきげしき
883,9,Snowscape
883,11,ゆきげしき
884,1,とびつく
884,9,Pounce
884,11,とびつく
885,1,くさわけ
885,9,Trailblaze
885,11,くさわけ
886,1,ひやみず
886,9,Chilling Water
886,11,ひやみず
887,1,ハイパードリル
887,9,Hyper Drill
887,11,ハイパードリル
888,1,ツインビーム
888,9,Twin Beam
888,11,ツインビーム
889,1,ふんどのこぶし
889,9,Rage Fist
889,11,ふんどのこぶし
890,1,アーマーキャノン
890,9,Armor Cannon
890,11,アーマーキャノン
891,1,むねんのつるぎ
891,9,Bitter Blade
891,11,むねんのつるぎ
892,1,でんこうそうげき
892,9,Double Shock
892,11,でんこうそうげき
893,1,デカハンマー
893,9,Gigaton Hammer
893,11,デカハンマー
894,1,ほうふく
894,9,Comeuppance
894,11,ほうふく
895,1,アクアカッター
895,9,Aqua Cutter
895,11,アクアカッター
896,1,バーンアクセル
896,9,Blazing Torque
896,11,バーンアクセル
897,1,ダークアクセル
897,9,Wicked Torque
897,11,ダークアクセル
898,1,ポイズンアクセル
898,9,Noxious Torque
898,11,ポイズンアクセル
899,1,ファイトアクセル
899,9,Combat Torque
899,11,ファイトアクセル
900,1,マジカルアクセル
900,9,Magical Torque
900,11,マジカルアクセル
901,1,ブラッドムーン
901,9,Blood Moon
901,11,ブラッドムーン
902,1,シャカシャカほう
902,9,Matcha Gotcha
902,11,シャカシャカほう
903,1,みずあめボム
903,9,Syrup Bomb
903,11,みずあめボム
904,1,ツタこんぼう
904,9,Ivy Cudgel
904,11,ツタこんぼう
905,1,エレクトロビーム
905,9,Electro Shot
905,11,エレクトロビーム
906,1,テラクラスター
906,9,Tera Starstorm
906,11,テラクラスター
907,1,きまぐレーザー
907,9,Fickle Beam
907,11,きまぐレーザー
908,1,かえんのまもり
908,9,Burning Bulwark
908,11,かえんのまもり
909,1,じんらい
909,9,Thunderclap
909,11,じんらい
910,1,パワフルエッジ
910,9,Mighty Cleave
910,11,パワフルエッジ
911,1,タキオンカッター
911,9,Tachyon Cutter
911,11,タキオンカッター
912,1,ハードプレス
912,9,Hard Press
912,11,ハードプレス
913,1,ドラゴンエール
913,9,Dragon Cheer
913,11,ドラゴンエール
914,1,みわくのボイス
914,9,Alluring Voice
914,11,みわくのボイス
915,1,やけっぱち
915,9,Temper Flare
915,11,やけっぱち
916,1,サンダーダイブ
916,9,Supercell Slam
916,11,サンダーダイブ
917,1,サイコノイズ
917,9,Psychic Noise
917,11,サイコノイズ
918,1,はやてがえし
918,9,Upper Hand
918,11,はやてがえし
919,1,じゃどくのくさり
919,9,Malignant Chain
919,11,じゃどくのくさり
10001,1,ダークラッシュ
10001,9,Shadow Rush
10002,1,ダークブラスト
10002,9,Shadow Blast
10003,1,ダークアタック
10003,9,Shadow Blitz
10004,1,ダークサンダー
10004,9,Shadow Bolt
10005,1,ダークブレイク
10005,9,Shadow Break
10006,1,ダークフリーズ
10006,9,Shadow Chill
10007,1,ダークエンド
10007,9,Shadow End
10008,1,ダークファイア
10008,9,Shadow Fire
10009,1,ダークレイブ
10009,9,Shadow Rave
10010,1,ダークストーム
10010,9,Shadow Storm
10011,1,ダークウェーブ
10011,9,Shadow Wave
10012,1,ダークダウン
10012,9,Shadow Down
10013,1,ダークハーフ
10013,9,Shadow Half
10014,1,ダークホールド
10014,9,Shadow Hold
10015,1,ダークミスト
10015,9,Shadow Mist
10016,1,ダークパニック
10016,9,Shadow Panic
10017,1,ダークリムーブ
10017,9,Shadow Shed
10018,1,ダークウェザー
10018,9,Shadow Sky
