pokemon_species_id,local_language_id,name,genus
473,9,Mamoswine,Twin Tusk Pokémon
473,11,マンムー,２ほんキバポケモン
474,1,ポリゴンＺ,バーチャルポケモン
474,9,Porygon-Z,Virtual Pokémon
474,11,ポリゴンＺ,バーチャルポケモン
475,1,エルレイド,やいばポケモン
475,9,Gallade,Blade Pokémon
475,11,エルレイド,やいばポケモン
476,1,ダイノーズ,コンパスポケモン
476,9,Probopass,Compass Pokémon
476,11,ダイノーズ,コンパスポケモン
477,1,ヨノワール,てづかみポケモン
477,9,Dusknoir,Gripper Pokémon
477,11,ヨノワール,てづかみポケモン
478,1,ユキメノコ,ゆきぐにポケモン
478,9,Froslass,Snow Land Pokémon
478,11,ユキメノコ,ゆきぐにポケモン
479,1,ロトム,プラズマポケモン
479,9,Rotom,Plasma Pokémon
479,11,ロトム,プラズマポケモン
480,1,ユクシー,ちしきポケモン
480,9,Uxie,Knowledge Pokémon
480,11,ユクシー,ちしきポケモン
481,1,エムリット,かんじょうポケモン
481,9,Mesprit,Emotion Pokémon
481,11,エムリット,かんじょうポケモン
482,1,アグノム,いしポケモン
482,9,Azelf,Willpower Pokémon
482,11,アグノム,いしポケモン
483,1,ディアルガ,じかんポケモン
483,9,Dialga,Temporal Pokémon
483,11,ディアルガ,じかんポケモン
484,1,パルキア,くうかんポケモン
484,9,Palkia,Spatial Pokémon
484,11,パルキア,くうかんポケモン
485,1,ヒードラン,かこうポケモン
485,9,Heatran,Lava Dome Pokémon
485,11,ヒードラン,かこうポケモン
486,1,レジギガス,きょだいポケモン
486,9,Regigigas,Colossal Pokémon
486,11,レジギガス,きょだいポケモン
487,1,ギラティナ,はんこつポケモン
487,9,Giratina,Renegade Pokémon
487,11,ギラティナ,はんこつポケモン
488,1,クレセリア,みかづきポケモン
488,9,Cresselia,Lunar Pokémon
488,11,クレセリア,みかづきポケモン
489,1,フィオネ,かいようポケモン
489,9,Phione,Sea Drifter Pokémon
489,11,フィオネ,かいようポケモン
490,1,マナフィ,かいゆうポケモン
490,9,Manaphy,Seafaring Pokémon
490,11,マナフィ,かいゆうポケモン
491,1,ダークライ,あんこくポケモン
491,9,Darkrai,Pitch-Black Pokémon
491,11,ダークライ,あんこくポケモン
492,1,シェイミ,かんしゃポケモン
492,9,Shaymin,Gratitude Pokémon
492,11,シェイミ,かんしゃポケモン
493,1,アルセウス,そうぞうポケモン
493,9,Arceus,Alpha Pokémon
493,11,アルセウス,そうぞうポケモン
494,1,ビクティニ,しょうりポケモン
494,9,Victini,Victory Pokémon
494,11,ビクティニ,しょうりポケモン
495,1,ツタージャ,くさへびポケモン
495,9,Snivy,Grass Snake Pokémon
495,11,ツタージャ,くさへびポケモン
496,1,ジャノビー,くさへびポケモン
496,9,Servine,Grass Snake Pokémon
496,11,ジャノビー,くさへびポケモン
497,1,ジャローダ,ロイヤルポケモン
497,9,Serperior,Regal Pokémon
497,11,ジャローダ,ロイヤルポケモン
498,1,ポカブ,ひぶたポケモン
498,9,Tepig,Fire Pig Pokémon
498,11,ポカブ,ひぶたポケモン
499,1,チャオブー,ひぶたポケモン
499,9,Pignite,Fire Pig Pokémon
499,11,チャオブー,ひぶたポケモン
500,1,エンブオー,おおひぶたポケモン
500,9,Emboar,Mega Fire Pig Pokémon
500,11,エンブオー,おおひぶたポケモン
501,1,ミジュマル,ラッコポケモン
501,9,Oshawott,Sea Otter Pokémon
501,11,ミジュマル,ラッコポケモン
502,1,フタチマル,しゅぎょうポケモン
502,9,Dewott,Discipline Pokémon
502,11,フタチマル,しゅぎょうポケモン
503,1,ダイケンキ,かんろくポケモン
503,9,Samurott,Formidable Pokémon
503,11,ダイケンキ,かんろくポケモン
504,1,ミネズミ,みはりポケモン
504,9,Patrat,Scout Pokémon
504,11,ミネズミ,みはりポケモン
505,1,ミルホッグ,けいかいポケモン
505,9,Watchog,Lookout Pokémon
505,11,ミルホッグ,けいかいポケモン
506,1,ヨーテリー,こいぬポケモン
506,9,Lillipup,Puppy Pokémon
506,11,ヨーテリー,こいぬポケモン
507,1,ハーデリア,ちゅうけんポケモン
507,9,Herdier,Loyal Dog Pokémon
507,11,ハーデリア,ちゅうけんポケモン
508,1,ムーランド,かんだいポケモン
508,9,Stoutland,Big-Hearted Pokémon
508,11,ムーランド,かんだいポケモン
509,1,チョロネコ,しょうわるポケモン
509,9,Purrloin,Devious Pokémon
509,11,チョロネコ,しょうわるポケモン
510,1,レパルダス,れいこくポケモン
510,9,Liepard,Cruel Pokémon
510,11,レパルダス,れいこくポケモン
511,1,ヤナップ,くさざるポケモン
511,9,Pansage,Grass Monkey Pokémon
511,11,ヤナップ,くさざるポケモン
512,1,ヤナッキー,とげざるポケモン
512,9,Simisage,Thorn Monkey Pokémon
512,11,ヤナッキー,とげざるポケモン
513,1,バオップ,こうおんポケモン
513,9,Pansear,High Temp Pokémon
513,11,バオップ,こうおんポケモン
514,1,バオッキー,ひのこポケモン
514,9,Simisear,Ember Pokémon
514,11,バオッキー,ひのこポケモン
515,1,ヒヤップ,みずかけポケモン
515,9,Panpour,Spray Pokémon
515,11,ヒヤップ,みずかけポケモン
516,1,ヒヤッキー,ほうすいポケモン
516,9,Simipour,Geyser Pokémon
516,11,ヒヤッキー,ほうすいポケモン
517,1,ムンナ,ゆめくいポケモン
517,9,Munna,Dream Eater Pokémon
517,11,ムンナ,ゆめくいポケモン
518,1,ムシャーナ,ゆめうつつポケモン
518,9,Musharna,Drowsing Pokémon
518,11,ムシャーナ,ゆめうつつポケモン
519,1,マメパト,こばとポケモン
519,9,Pidove,Tiny Pigeon Pokémon
519,11,マメパト,こばとポケモン
520,1,ハトーボー,のばとポケモン
520,9,Tranquill,Wild Pigeon Pokémon
520,11,ハトーボー,のばとポケモン
521,1,ケンホロウ,プライドポケモン
521,9,Unfezant,Proud Pokémon
521,11,ケンホロウ,プライドポケモン
522,1,シママ,たいでんポケモン
522,9,Blitzle,Electrified Pokémon
522,11,シママ,たいでんポケモン
523,1,ゼブライカ,らいでんポケモン
523,9,Zebstrika,Thunderbolt Pokémon
523,11,ゼブライカ,らいでんポケモン
524,1,ダンゴロ,マントルポケモン
524,9,Roggenrola,Mantle Pokémon
524,11,ダンゴロ,マントルポケモン
525,1,ガントル,こうせきポケモン
525,9,Boldore,Ore Pokémon
525,11,ガントル,こうせきポケモン
526,1,ギガイアス,こうあつポケモン
526,9,Gigalith,Compressed Pokémon
526,11,ギガイアス,こうあつポケモン
527,1,コロモリ,こうもりポケモン
527,9,Woobat,Bat Pokémon
527,11,コロモリ,こうもりポケモン
528,1,ココロモリ,きゅうあいポケモン
528,9,Swoobat,Courting Pokémon
528,11,ココロモリ,きゅうあいポケモン
529,1,モグリュー,もぐらポケモン
529,9,Drilbur,Mole Pokémon
529,11,モグリュー,もぐらポケモン
530,1,ドリュウズ,ちていポケモン
530,9,Excadrill,Subterrene Pokémon
530,11,ドリュウズ,ちていポケモン
531,1,タブンネ,ヒヤリングポケモン
531,9,Audino,Hearing Pokémon
531,11,タブンネ,ヒヤリングポケモン
532,1,ドッコラー,きんこつポケモン
532,9,Timburr,Muscular Pokémon
532,11,ドッコラー,きんこつポケモン
533,1,ドテッコツ,きんこつポケモン
533,9,Gurdurr,Muscular Pokémon
533,11,ドテッコツ,きんこつポケモン
534,1,ローブシン,きんこつポケモン
534,9,Conkeldurr,Muscular Pokémon
534,11,ローブシン,きんこつポケモン
535,1,オタマロ,おたまポケモン
535,9,Tympole,Tadpole Pokémon
535,11,オタマロ,おたまポケモン
536,1,ガマガル,しんどうポケモン
536,9,Palpitoad,Vibration Pokémon
536,11,ガマガル,しんどうポケモン
537,1,ガマゲロゲ,しんどうポケモン
537,9,Seismitoad,Vibration Pokémon
537,11,ガマゲロゲ,しんどうポケモン
538,1,ナゲキ,じゅうどうポケモン
538,9,Throh,Judo Pokémon
538,11,ナゲキ,じゅうどうポケモン
539,1,ダゲキ,からてポケモン
539,9,Sawk,Karate Pokémon
539,11,ダゲキ,からてポケモン
540,1,クルミル,さいほうポケモン
540,9,Sewaddle,Sewing Pokémon
540,11,クルミル,さいほうポケモン
541,1,クルマユ,はごもりポケモン
541,9,Swadloon,Leaf-Wrapped Pokémon
541,11,クルマユ,はごもりポケモン
542,1,ハハコモリ,こそだてポケモン
542,9,Leavanny,Nurturing Pokémon
542,11,ハハコモリ,こそだてポケモン
543,1,フシデ,ムカデポケモン
543,9,Venipede,Centipede Pokémon
543,11,フシデ,ムカデポケモン
544,1,ホイーガ,まゆムカデポケモン
544,9,Whirlipede,Curlipede Pokémon
544,11,ホイーガ,まゆムカデポケモン
545,1,ペンドラー,メガムカデポケモン
545,9,Scolipede,Megapede Pokémon
545,11,ペンドラー,メガムカデポケモン
546,1,モンメン,わたたまポケモン
546,9,Cottonee,Cotton Puff Pokémon
546,11,モンメン,わたたまポケモン
547,1,エルフーン,かぜかくれポケモン
547,9,Whimsicott,Windveiled Pokémon
547,11,エルフーン,かぜかくれポケモン
548,1,チュリネ,ねっこポケモン
548,9,Petilil,Bulb Pokémon
548,11,チュリネ,ねっこポケモン
549,1,ドレディア,はなかざりポケモン
549,9,Lilligant,Flowering Pokémon
549,11,ドレディア,はなかざりポケモン
550,1,バスラオ,らんぼうポケモン
550,9,Basculin,Hostile Pokémon
550,11,バスラオ,らんぼうポケモン
551,1,メグロコ,さばくワニポケモン
551,9,Sandile,Desert Croc Pokémon
551,11,メグロコ,さばくワニポケモン
552,1,ワルビル,さばくワニポケモン
552,9,Krokorok,Desert Croc Pokémon
552,11,ワルビル,さばくワニポケモン
553,1,ワルビアル,いかくポケモン
553,9,Krookodile,Intimidation Pokémon
553,11,ワルビアル,いかくポケモン
554,1,ダルマッカ,だるまポケモン
554,9,Darumaka,Zen Charm Pokémon
554,11,ダルマッカ,だるまポケモン
555,1,ヒヒダルマ,えんじょうポケモン
555,9,Darmanitan,Blazing Pokémon
555,11,ヒヒダルマ,えんじょうポケモン
556,1,マラカッチ,サボテンポケモン
556,9,Maractus,Cactus Pokémon
556,11,マラカッチ,サボテンポケモン
557,1,イシズマイ,いしやどポケモン
557,9,Dwebble,Rock Inn Pokémon
557,11,イシズマイ,いしやどポケモン
558,1,イワパレス,いわやどポケモン
558,9,Crustle,Stone Home Pokémon
558,11,イワパレス,いわやどポケモン
559,1,ズルッグ,だっぴポケモン
559,9,Scraggy,Shedding Pokémon
559,11,ズルッグ,だっぴポケモン
560,1,ズルズキン,あくとうポケモン
560,9,Scrafty,Hoodlum Pokémon
560,11,ズルズキン,あくとうポケモン
561,1,シンボラー,とりもどきポケモン
561,9,Sigilyph,Avianoid Pokémon
561,11,シンボラー,とりもどきポケモン
562,1,デスマス,たましいポケモン
562,9,Yamask,Spirit Pokémon
562,11,デスマス,たましいポケモン
563,1,デスカーン,かんおけポケモン
563,9,Cofagrigus,Coffin Pokémon
563,11,デスカーン,かんおけポケモン
564,1,プロトーガ,こだいがめポケモン
564,9,Tirtouga,Prototurtle Pokémon
564,11,プロトーガ,こだいがめポケモン
565,1,アバゴーラ,こだいがめポケモン
565,9,Carracosta,Prototurtle Pokémon
565,11,アバゴーラ,こだいがめポケモン
566,1,アーケン,さいこどりポケモン
566,9,Archen,First Bird Pokémon
566,11,アーケン,さいこどりポケモン
567,1,アーケオス,さいこどりポケモン
567,9,Archeops,First Bird Pokémon
567,11,アーケオス,さいこどりポケモン
568,1,ヤブクロン,ゴミぶくろポケモン
568,9,Trubbish,Trash Bag Pokémon
568,11,ヤブクロン,ゴミぶくろポケモン
569,1,ダストダス,ゴミすてばポケモン
569,9,Garbodor,Trash Heap Pokémon
569,11,ダストダス,ゴミすてばポケモン
570,1,ゾロア,わるぎつねポケモン
570,9,Zorua,Tricky Fox Pokémon
570,11,ゾロア,わるぎつねポケモン
571,1,ゾロアーク,ばけぎつねポケモン
571,9,Zoroark,Illusion Fox Pokémon
571,11,ゾロアーク,ばけぎつねポケモン
572,1,チラーミィ,チンチラポケモン
572,9,Minccino,Chinchilla Pokémon
572,11,チラーミィ,チンチラポケモン
573,1,チラチーノ,スカーフポケモン
573,9,Cinccino,Scarf Pokémon
573,11,チラチーノ,スカーフポケモン
574,1,ゴチム,ぎょうしポケモン
574,9,Gothita,Fixation Pokémon
574,11,ゴチム,ぎょうしポケモン
575,1,ゴチミル,あやつりポケモン
575,9,Gothorita,Manipulate Pokémon
575,11,ゴチミル,あやつりポケモン
576,1,ゴチルゼル,てんたいポケモン
576,9,Gothitelle,Astral Body Pokémon
576,11,ゴチルゼル,てんたいポケモン
577,1,ユニラン,さいぼうポケモン
577,9,Solosis,Cell Pokémon
577,11,ユニラン,さいぼうポケモン
578,1,ダブラン,ぶんかつポケモン
578,9,Duosion,Mitosis Pokémon
578,11,ダブラン,ぶんかつポケモン
579,1,ランクルス,ぞうふくポケモン
579,9,Reuniclus,Multiplying Pokémon
579,11,ランクルス,ぞうふくポケモン
580,1,コアルヒー,みずどりポケモン
580,9,Ducklett,Water Bird Pokémon
580,11,コアルヒー,みずどりポケモン
581,1,スワンナ,しらとりポケモン
581,9,Swanna,White Bird Pokémon
581,11,スワンナ,しらとりポケモン
582,1,バニプッチ,しんせつポケモン
582,9,Vanillite,Fresh Snow Pokémon
582,11,バニプッチ,しんせつポケモン
583,1,バニリッチ,ひょうせつポケモン
583,9,Vanillish,Icy Snow Pokémon
583,11,バニリッチ,ひょうせつポケモン
584,1,バイバニラ,ブリザードポケモン
584,9,Vanilluxe,Snowstorm Pokémon
584,11,バイバニラ,ブリザードポケモン
585,1,シキジカ,きせつポケモン
585,9,Deerling,Season Pokémon
585,11,シキジカ,きせつポケモン
586,1,メブキジカ,きせつポケモン
586,9,Sawsbuck,Season Pokémon
586,11,メブキジカ,きせつポケモン
587,1,エモンガ,モモンガポケモン
587,9,Emolga,Sky Squirrel Pokémon
587,11,エモンガ,モモンガポケモン
588,1,カブルモ,かぶりつきポケモン
588,9,Karrablast,Clamping Pokémon
588,11,カブルモ,かぶりつきポケモン
589,1,シュバルゴ,きへいポケモン
589,9,Escavalier,Cavalry Pokémon
589,11,シュバルゴ,きへいポケモン
590,1,タマゲタケ,きのこポケモン
590,9,Foongus,Mushroom Pokémon
590,11,タマゲタケ,きのこポケモン
591,1,モロバレル,きのこポケモン
591,9,Amoonguss,Mushroom Pokémon
591,11,モロバレル,きのこポケモン
592,1,プルリル,ふゆうポケモン
592,9,Frillish,Floating Pokémon
592,11,プルリル,ふゆうポケモン
593,1,ブルンゲル,ふゆうポケモン
593,9,Jellicent,Floating Pokémon
593,11,ブルンゲル,ふゆうポケモン
594,1,ママンボウ,かいほうポケモン
594,9,Alomomola,Caring Pokémon
594,11,ママンボウ,かいほうポケモン
595,1,バチュル,くっつきポケモン
595,9,Joltik,Attaching Pokémon
595,11,バチュル,くっつきポケモン
596,1,デンチュラ,でんきグモポケモン
596,9,Galvantula,EleSpider Pokémon
596,11,デンチュラ,でんきグモポケモン
597,1,テッシード,とげのみポケモン
597,9,Ferroseed,Thorn Seed Pokémon
597,11,テッシード,とげのみポケモン
598,1,ナットレイ,とげだまポケモン
598,9,Ferrothorn,Thorn Pod Pokémon
598,11,ナットレイ,とげだまポケモン
599,1,ギアル,はぐるまポケモン
599,9,Klink,Gear Pokémon
599,11,ギアル,はぐるまポケモン
600,1,ギギアル,はぐるまポケモン
600,9,Klang,Gear Pokémon
600,11,ギギアル,はぐるまポケモン
601,1,ギギギアル,はぐるまポケモン
601,9,Klinklang,Gear Pokémon
601,11,ギギギアル,はぐるまポケモン
602,1,シビシラス,でんきうおポケモン
602,9,Tynamo,EleFish Pokémon
602,11,シビシラス,でんきうおポケモン
603,1,シビビール,でんきうおポケモン
603,9,Eelektrik,EleFish Pokémon
603,11,シビビール,でんきうおポケモン
604,1,シビルドン,でんきうおポケモン
604,9,Eelektross,EleFish Pokémon
604,11,シビルドン,でんきうおポケモン
605,1,リグレー,ブレインポケモン
605,9,Elgyem,Cerebral Pokémon
605,11,リグレー,ブレインポケモン
606,1,オーベム,ブレインポケモン
606,9,Beheeyem,Cerebral Pokémon
606,11,オーベム,ブレインポケモン
607,1,ヒトモシ,ろうそくポケモン
607,9,Litwick,Candle Pokémon
607,11,ヒトモシ,ろうそくポケモン
608,1,ランプラー,ランプポケモン
608,9,Lampent,Lamp Pokémon
608,11,ランプラー,ランプポケモン
609,1,シャンデラ,いざないポケモン
609,9,Chandelure,Luring Pokémon
609,11,シャンデラ,いざないポケモン
610,1,キバゴ,キバポケモン
610,9,Axew,Tusk Pokémon
610,11,キバゴ,キバポケモン
611,1,オノンド,あごオノポケモン
611,9,Fraxure,Axe Jaw Pokémon
611,11,オノンド,あごオノポケモン
612,1,オノノクス,あごオノポケモン
612,9,Haxorus,Axe Jaw Pokémon
612,11,オノノクス,あごオノポケモン
613,1,クマシュン,ひょうけつポケモン
613,9,Cubchoo,Chill Pokémon
613,11,クマシュン,ひょうけつポケモン
614,1,ツンベアー,とうけつポケモン
614,9,Beartic,Freezing Pokémon
614,11,ツンベアー,とうけつポケモン
615,1,フリージオ,けっしょうポケモン
615,9,Cryogonal,Crystallizing Pokémon
615,11,フリージオ,けっしょうポケモン
616,1,チョボマキ,マイマイポケモン
616,9,Shelmet,Snail Pokémon
616,11,チョボマキ,マイマイポケモン
617,1,アギルダー,からぬけポケモン
617,9,Accelgor,Shell Out Pokémon
617,11,アギルダー,からぬけポケモン
618,1,マッギョ,トラップポケモン
618,9,Stunfisk,Trap Pokémon
618,11,マッギョ,トラップポケモン
619,1,コジョフー,ぶじゅつポケモン
619,9,Mienfoo,Martial Arts Pokémon
619,11,コジョフー,ぶじゅつポケモン
620,1,コジョンド,ぶじゅつポケモン
620,9,Mienshao,Martial Arts Pokémon
620,11,コジョンド,ぶじゅつポケモン
621,1,クリムガン,ほらあなポケモン
621,9,Druddigon,Cave Pokémon
621,11,クリムガン,ほらあなポケモン
622,1,ゴビット,ゴーレムポケモン
622,9,Golett,Automaton Pokémon
622,11,ゴビット,ゴーレムポケモン
623,1,ゴルーグ,ゴーレムポケモン
623,9,Golurk,Automaton Pokémon
623,11,ゴルーグ,ゴーレムポケモン
624,1,コマタナ,はものポケモン
624,9,Pawniard,Sharp Blade Pokémon
624,11,コマタナ,はものポケモン
625,1,キリキザン,とうじんポケモン
625,9,Bisharp,Sword Blade Pokémon
625,11,キリキザン,とうじんポケモン
626,1,バッフロン,ずつきうしポケモン
626,9,Bouffalant,Bash Buffalo Pokémon
626,11,バッフロン,ずつきうしポケモン
627,1,ワシボン,ヒナわしポケモン
627,9,Rufflet,Eaglet Pokémon
627,11,ワシボン,ヒナわしポケモン
628,1,ウォーグル,ゆうもうポケモン
628,9,Braviary,Valiant Pokémon
628,11,ウォーグル,ゆうもうポケモン
629,1,バルチャイ,おむつポケモン
629,9,Vullaby,Diapered Pokémon
629,11,バルチャイ,おむつポケモン
630,1,バルジーナ,ほねわしポケモン
630,9,Mandibuzz,Bone Vulture Pokémon
630,11,バルジーナ,ほねわしポケモン
631,1,クイタラン,アリクイポケモン
631,9,Heatmor,Anteater Pokémon
631,11,クイタラン,アリクイポケモン
632,1,アイアント,てつアリポケモン
632,9,Durant,Iron Ant Pokémon
632,11,アイアント,てつアリポケモン
633,1,モノズ,そぼうポケモン
633,9,Deino,Irate Pokémon
633,11,モノズ,そぼうポケモン
634,1,ジヘッド,らんぼうポケモン
634,9,Zweilous,Hostile Pokémon
634,11,ジヘッド,らんぼうポケモン
635,1,サザンドラ,きょうぼうポケモン
635,9,Hydreigon,Brutal Pokémon
635,11,サザンドラ,きょうぼうポケモン
636,1,メラルバ,たいまつポケモン
636,9,Larvesta,Torch Pokémon
636,11,メラルバ,たいまつポケモン
637,1,ウルガモス,たいようポケモン
637,9,Volcarona,Sun Pokémon
637,11,ウルガモス,たいようポケモン
638,1,コバルオン,てっしんポケモン
638,9,Cobalion,Iron Will Pokémon
638,11,コバルオン,てっしんポケモン
639,1,テラキオン,がんくつポケモン
639,9,Terrakion,Cavern Pokémon
639,11,テラキオン,がんくつポケモン
640,1,ビリジオン,そうげんポケモン
640,9,Virizion,Grassland Pokémon
640,11,ビリジオン,そうげんポケモン
641,1,トルネロス,せんぷうポケモン
641,9,Tornadus,Cyclone Pokémon
641,11,トルネロス,せんぷうポケモン
642,1,ボルトロス,らいげきポケモン
642,9,Thundurus,Bolt Strike Pokémon
642,11,ボルトロス,らいげきポケモン
643,1,レシラム,はくようポケモン
643,9,Reshiram,Vast White Pokémon
643,11,レシラム,はくようポケモン
644,1,ゼクロム,こくいんポケモン
644,9,Zekrom,Deep Black Pokémon
644,11,ゼクロム,こくいんポケモン
645,1,ランドロス,ほうじょうポケモン
645,9,Landorus,Abundance Pokémon
645,11,ランドロス,ほうじょうポケモン
646,1,キュレム,きょうかいポケモン
646,9,Kyurem,Boundary Pokémon
646,11,キュレム,きょうかいポケモン
647,1,ケルディオ,わかごまポケモン
647,9,Keldeo,Colt Pokémon
647,11,ケルディオ,わかごまポケモン
648,1,メロエッタ,せんりつポケモン
648,9,Meloetta,Melody Pokémon
648,11,メロエッタ,せんりつポケモン
649,1,ゲノセクト,こせいだいポケモン
649,9,Genesect,Paleozoic Pokémon
649,11,ゲノセクト,こせいだいポケモン
650,1,ハリマロン,いがぐりポケモン
650,9,Chespin,Spiny Nut Pokémon
650,11,ハリマロン,いがぐりポケモン
651,1,ハリボーグ,とげよろいポケモン
651,9,Quilladin,Spiny Armor Pokémon
651,11,ハリボーグ,とげよろいポケモン
652,1,ブリガロン,とげよろいポケモン
652,9,Chesnaught,Spiny Armor Pokémon
652,11,ブリガロン,とげよろいポケモン
653,1,フォッコ,キツネポケモン
653,9,Fennekin,Fox Pokémon
653,11,フォッコ,キツネポケモン
654,1,テールナー,キツネポケモン
654,9,Braixen,Fox Pokémon
654,11,テールナー,キツネポケモン
655,1,マフォクシー,キツネポケモン
655,9,Delphox,Fox Pokémon
655,11,マフォクシー,キツネポケモン
656,1,ケロマツ,あわがえるポケモン
656,9,Froakie,Bubble Frog Pokémon
656,11,ケロマツ,あわがえるポケモン
657,1,ゲコガシラ,あわがえるポケモン
657,9,Frogadier,Bubble Frog Pokémon
657,11,ゲコガシラ,あわがえるポケモン
658,1,ゲッコウガ,しのびポケモン
658,9,Greninja,Ninja Pokémon
658,11,ゲッコウガ,しのびポケモン
659,1,ホルビー,あなほりポケモン
659,9,Bunnelby,Digging Pokémon
659,11,ホルビー,あなほりポケモン
660,1,ホルード,あなほりポケモン
660,9,Diggersby,Digging Pokémon
660,11,ホルード,あなほりポケモン
661,1,ヤヤコマ,コマドリポケモン
661,9,Fletchling,Tiny Robin Pokémon
661,11,ヤヤコマ,コマドリポケモン
662,1,ヒノヤコマ,ひのこポケモン
662,9,Fletchinder,Ember Pokémon
662,11,ヒノヤコマ,ひのこポケモン
663,1,ファイアロー,れっかポケモン
663,9,Talonflame,Scorching Pokémon
663,11,ファイアロー,れっかポケモン
664,1,コフキムシ,こなふきポケモン
664,9,Scatterbug,Scatterdust Pokémon
664,11,コフキムシ,こなふきポケモン
665,1,コフーライ,こなふきポケモン
665,9,Spewpa,Scatterdust Pokémon
665,11,コフーライ,こなふきポケモン
666,1,ビビヨン,りんぷんポケモン
666,9,Vivillon,Scale Pokémon
666,11,ビビヨン,りんぷんポケモン
667,1,シシコ,わかじしポケモン
667,9,Litleo,Lion Cub Pokémon
667,11,シシコ,わかじしポケモン
668,1,カエンジシ,おうじゃポケモン
668,9,Pyroar,Royal Pokémon
668,11,カエンジシ,おうじゃポケモン
669,1,フラベベ,いちりんポケモン
669,9,Flabébé,Single Bloom Pokémon
669,11,フラベベ,いちりんポケモン
670,1,フラエッテ,いちりんポケモン
670,9,Floette,Single Bloom Pokémon
670,11,フラエッテ,いちりんポケモン
671,1,フラージェス,ガーデンポケモン
671,9,Florges,Garden Pokémon
671,11,フラージェス,ガーデンポケモン
672,1,メェークル,ライドポケモン
672,9,Skiddo,Mount Pokémon
672,11,メェークル,ライドポケモン
673,1,ゴーゴート,ライドポケモン
673,9,Gogoat,Mount Pokémon
673,11,ゴーゴート,ライドポケモン
674,1,ヤンチャム,やんちゃポケモン
674,9,Pancham,Playful Pokémon
674,11,ヤンチャム,やんちゃポケモン
675,1,ゴロンダ,こわもてポケモン
675,9,Pangoro,Daunting Pokémon
675,11,ゴロンダ,こわもてポケモン
676,1,トリミアン,プードルポケモン
676,9,Furfrou,Poodle Pokémon
676,11,トリミアン,プードルポケモン
677,1,ニャスパー,じせいポケモン
677,9,Espurr,Restraint Pokémon
677,11,ニャスパー,じせいポケモン
678,1,ニャオニクス,よくせいポケモン
678,9,Meowstic,Constraint Pokémon
678,11,ニャオニクス,よくせいポケモン
679,1,ヒトツキ,とうけんポケモン
679,9,Honedge,Sword Pokémon
679,11,ヒトツキ,とうけんポケモン
680,1,ニダンギル,とうけんポケモン
680,9,Doublade,Sword Pokémon
680,11,ニダンギル,とうけんポケモン
681,1,ギルガルド,おうけんポケモン
681,9,Aegislash,Royal Sword Pokémon
681,11,ギルガルド,おうけんポケモン
682,1,シュシュプ,こうすいポケモン
682,9,Spritzee,Perfume Pokémon
682,11,シュシュプ,こうすいポケモン
683,1,フレフワン,ほうこうポケモン
683,9,Aromatisse,Fragrance Pokémon
683,11,フレフワン,ほうこうポケモン
684,1,ペロッパフ,わたあめポケモン
684,9,Swirlix,Cotton Candy Pokémon
684,11,ペロッパフ,わたあめポケモン
685,1,ペロリーム,ホイップポケモン
685,9,Slurpuff,Meringue Pokémon
685,11,ペロリーム,ホイップポケモン
686,1,マーイーカ,かいてんポケモン
686,9,Inkay,Revolving Pokémon
686,11,マーイーカ,かいてんポケモン
687,1,カラマネロ,ぎゃくてんポケモン
687,9,Malamar,Overturning Pokémon
687,11,カラマネロ,ぎゃくてんポケモン
688,1,カメテテ,ふたてポケモン
688,9,Binacle,Two-Handed Pokémon
688,11,カメテテ,ふたてポケモン
689,1,ガメノデス,しゅうごうポケモン
689,9,Barbaracle,Collective Pokémon
689,11,ガメノデス,しゅうごうポケモン
690,1,クズモー,クサモドキポケモン
690,9,Skrelp,Mock Kelp Pokémon
690,11,クズモー,クサモドキポケモン
691,1,ドラミドロ,クサモドキポケモン
691,9,Dragalge,Mock Kelp Pokémon
691,11,ドラミドロ,クサモドキポケモン
692,1,ウデッポウ,みずでっぽうポケモン
692,9,Clauncher,Water Gun Pokémon
692,11,ウデッポウ,みずでっぽうポケモン
693,1,ブロスター,ランチャーポケモン
693,9,Clawitzer,Howitzer Pokémon
693,11,ブロスター,ランチャーポケモン
694,1,エリキテル,はつでんポケモン
694,9,Helioptile,Generator Pokémon
694,11,エリキテル,はつでんポケモン
695,1,エレザード,はつでんポケモン
695,9,Heliolisk,Generator Pokémon
695,11,エレザード,はつでんポケモン
696,1,チゴラス,ようくんポケモン
696,9,Tyrunt,Royal Heir Pokémon
696,11,チゴラス,ようくんポケモン
697,1,ガチゴラス,ぼうくんポケモン
697,9,Tyrantrum,Despot Pokémon
697,11,ガチゴラス,ぼうくんポケモン
698,1,アマルス,ツンドラポケモン
698,9,Amaura,Tundra Pokémon
698,11,アマルス,ツンドラポケモン
699,1,アマルルガ,ツンドラポケモン
699,9,Aurorus,Tundra Pokémon
699,11,アマルルガ,ツンドラポケモン
700,1,ニンフィア,むすびつきポケモン
700,9,Sylveon,Intertwining Pokémon
700,11,ニンフィア,むすびつきポケモン
701,1,ルチャブル,レスリングポケモン
701,9,Hawlucha,Wrestling Pokémon
701,11,ルチャブル,レスリングポケモン
702,1,デデンネ,アンテナポケモン
702,9,Dedenne,Antenna Pokémon
702,11,デデンネ,アンテナポケモン
703,1,メレシー,ほうせきポケモン
703,9,Carbink,Jewel Pokémon
703,11,メレシー,ほうせきポケモン
704,1,ヌメラ,なんたいポケモン
