item_id,local_language_id,name
839,9,Decidium Z
839,11,ジュナイパーＺ
840,1,ガオガエンＺ
840,9,Incinium Z
840,11,ガオガエンＺ
841,1,アシレーヌＺ
841,9,Primarium Z
841,11,アシレーヌＺ
842,1,カプＺ
842,9,Tapunium Z
842,11,カプＺ
843,1,マーシャドーＺ
843,9,Marshadium Z
843,11,マーシャドーＺ
844,1,アロライＺ
844,9,Aloraichium Z
844,11,アロライＺ
845,1,カビゴンＺ
845,9,Snorlium Z
845,11,カビゴンＺ
846,1,イーブイＺ
846,9,Eevium Z
846,11,イーブイＺ
847,1,ミュウＺ
847,9,Mewnium Z
847,11,ミュウＺ
877,1,サトピカＺ
877,9,Pikashunium Z
877,11,サトピカＺ
878,1,ざいりょうぶくろ
878,9,Forage Bag
878,11,ざいりょうぶくろ
879,1,つりざお
879,9,Fishing Rod
879,11,つりざお
880,1,はかせのふくめん
880,9,Professor’s Mask
880,11,はかせのふくめん
881,1,フェスチケット
881,9,Festival Ticket
881,11,フェスチケット
882,1,かがやくいし
882,9,Sparkling Stone
882,11,かがやくいし
883,1,ビビリだま
883,9,Adrenaline Orb
883,11,ビビリだま
884,1,ジガルデキューブ
884,9,Zygarde Cube
884,11,ジガルデキューブ
885,1,こおりのいし
885,9,Ice Stone
885,11,こおりのいし
886,1,ライドギア
886,9,Ride Pager
886,11,ライドギア
887,1,ウルトラボール
887,9,Beast Ball
887,11,ウルトラボール
888,1,おおきいマラサダ
888,9,Big Malasada
888,11,おおきいマラサダ
889,1,くれないのミツ
889,9,Red Nectar
889,11,くれないのミツ
890,1,やまぶきのミツ
890,9,Yellow Nectar
890,11,やまぶきのミツ
891,1,うすもものミツ
891,9,Pink Nectar
891,11,うすもものミツ
892,1,むらさきのミツ
892,9,Purple Nectar
892,11,むらさきのミツ
893,1,たいようのふえ
893,9,Sun Flute
893,11,たいようのふえ
894,1,つきのふえ
894,9,Moon Flute
894,11,つきのふえ
895,1,あやしいカード
895,9,Enigmatic Card
895,11,あやしいカード
896,1,グランドコート
896,9,Terrain Extender
896,11,グランドコート
897,1,ぼうごパット
897,9,Protective Pads
897,11,ぼうごパット
898,1,エレキシード
898,9,Electric Seed
898,11,エレキシード
899,1,サイコシード
899,9,Psychic Seed
899,11,サイコシード
900,1,ミストシード
900,9,Misty Seed
900,11,ミストシード
901,1,グラスシード
901,9,Grassy Seed
901,11,グラスシード
902,1,ファイトメモリ
902,9,Fighting Memory
902,11,ファイトメモリ
903,1,フライングメモリ
903,9,Flying Memory
903,11,フライングメモリ
904,1,ポイズンメモリ
904,9,Poison Memory
904,11,ポイズンメモリ
905,1,グラウンドメモリ
905,9,Ground Memory
905,11,グラウンドメモリ
906,1,ロックメモリ
906,9,Rock Memory
906,11,ロックメモリ
907,1,バグメモリ
907,9,Bug Memory
907,11,バグメモリ
908,1,ゴーストメモリ
908,9,Ghost Memory
908,11,ゴーストメモリ
909,1,スチールメモリ
909,9,Steel Memory
909,11,スチールメモリ
910,1,ファイヤーメモリ
910,9,Fire Memory
910,11,ファイヤーメモリ
911,1,ウオーターメモリ
911,9,Water Memory
911,11,ウオーターメモリ
912,1,グラスメモリ
912,9,Grass Memory
912,11,グラスメモリ
913,1,エレクトロメモリ
913,9,Electric Memory
913,11,エレクトロメモリ
914,1,サイキックメモリ
914,9,Psychic Memory
914,11,サイキックメモリ
915,1,アイスメモリ
915,9,Ice Memory
915,11,アイスメモリ
916,1,ドラゴンメモリ
916,9,Dragon Memory
916,11,ドラゴンメモリ
917,1,ダークメモリ
917,9,Dark Memory
917,11,ダークメモリ
918,1,フェアリーメモリ
918,9,Fairy Memory
918,11,フェアリーメモリ
919,1,じてんしゃ
919,9,Bike
919,11,じてんしゃ
920,1,そうこのカギ
920,9,Storage Key
920,11,そうこのカギ
921,1,ちかのかぎ
921,9,Basement Key
921,11,ちかのかぎ
922,1,ライブキャスター
922,9,Xtransceiver
922,11,ライブキャスター
923,1,ライブキャスター
923,9,Xtransceiver
923,11,ライブキャスター
924,1,いでんしのくさび
924,9,DNA Splicers
924,11,いでんしのくさび
925,1,いでんしのくさび
925,9,DNA Splicers
925,11,いでんしのくさび
926,1,わすれもの
926,9,Dropped Item
926,11,わすれもの
927,1,わすれもの
927,9,Dropped Item
927,11,わすれもの
928,1,ホロキャスター
928,9,Holo Caster
928,11,ホロキャスター
929,1,じてんしゃ
929,9,Bike
929,11,じてんしゃ
930,1,ホロキャスター
930,9,Holo Caster
930,11,ホロキャスター
931,1,ちかのカギ
931,9,Basement Key
931,11,ちかのカギ
932,1,そうこのカギ
932,9,Storage Key
932,11,そうこのカギ
933,1,ふねのチケット
933,9,S.S. Ticket
933,11,ふねのチケット
934,1,ライブドレス
934,9,Contest Costume
934,11,ライブドレス
935,1,いんせき
935,9,Meteorite
935,11,いんせき
936,1,いんせき
936,9,Meteorite
936,11,いんせき
937,1,いんせき
937,9,Meteorite
937,11,いんせき
938,1,ノーマルＺ
938,9,Normalium Z
938,11,ノーマルＺ
939,1,ホノオＺ
939,9,Firium Z
939,11,ホノオＺ
940,1,ミズＺ
940,9,Waterium Z
940,11,ミズＺ
941,1,デンキＺ
941,9,Electrium Z
941,11,デンキＺ
942,1,クサＺ
942,9,Grassium Z
942,11,クサＺ
943,1,コオリＺ
943,9,Icium Z
943,11,コオリＺ
944,1,カクトウＺ
944,9,Fightinium Z
944,11,カクトウＺ
945,1,ドクＺ
945,9,Poisonium Z
945,11,ドクＺ
946,1,ジメンＺ
946,9,Groundium Z
946,11,ジメンＺ
947,1,ヒコウＺ
947,9,Flyinium Z
947,11,ヒコウＺ
948,1,エスパーＺ
948,9,Psychium Z
948,11,エスパーＺ
949,1,ムシＺ
949,9,Buginium Z
949,11,ムシＺ
950,1,イワＺ
950,9,Rockium Z
950,11,イワＺ
951,1,ゴーストＺ
951,9,Ghostium Z
951,11,ゴーストＺ
952,1,ドラゴンＺ
952,9,Dragonium Z
952,11,ドラゴンＺ
953,1,アクＺ
953,9,Darkinium Z
953,11,アクＺ
954,1,ハガネＺ
954,9,Steelium Z
954,11,ハガネＺ
955,1,フェアリーＺ
955,9,Fairium Z
955,11,フェアリーＺ
956,1,ピカチュウＺ
956,9,Pikanium Z
956,11,ピカチュウＺ
957,1,ジュナイパーＺ
957,9,Decidium Z
957,11,ジュナイパーＺ
958,1,ガオガエンＺ
958,9,Incinium Z
958,11,ガオガエンＺ
959,1,アシレーヌＺ
959,9,Primarium Z
959,11,アシレーヌＺ
960,1,カプＺ
960,9,Tapunium Z
960,11,カプＺ
961,1,マーシャドーＺ
961,9,Marshadium Z
961,11,マーシャドーＺ
962,1,アロライＺ
962,9,Aloraichium Z
962,11,アロライＺ
963,1,カビゴンＺ
963,9,Snorlium Z
963,11,カビゴンＺ
964,1,イーブイＺ
964,9,Eevium Z
964,11,イーブイＺ
965,1,ミュウＺ
965,9,Mewnium Z
965,11,ミュウＺ
966,1,サトピカＺ
966,9,Pikashunium Z
966,11,サトピカＺ
967,1,ソルガレオＺ
967,9,Solganium Z
967,11,ソルガレオＺ
968,1,ルナアーラＺ
968,9,Lunalium Z
968,11,ルナアーラＺ
969,1,ウルトラネクロＺ
969,9,Ultranecrozium Z
969,11,ウルトラネクロＺ
970,1,ミミッキュＺ
970,9,Mimikium Z
970,11,ミミッキュＺ
971,1,ルガルガンＺ
971,9,Lycanium Z
971,11,ルガルガンＺ
972,1,ジャラランガＺ
972,9,Kommonium Z
972,11,ジャラランガＺ
973,1,ソルガレオＺ
973,9,Solganium Z
973,11,ソルガレオＺ
974,1,ルナアーラＺ
974,9,Lunalium Z
974,11,ルナアーラＺ
975,1,ウルトラネクロＺ
975,9,Ultranecrozium Z
975,11,ウルトラネクロＺ
976,1,ミミッキュＺ
976,9,Mimikium Z
976,11,ミミッキュＺ
977,1,ルガルガンＺ
977,9,Lycanium Z
977,11,ルガルガンＺ
978,1,ジャラランガＺ
978,9,Kommonium Z
978,11,ジャラランガＺ
979,1,Ｚパワーリング
979,9,Z-Power Ring
979,11,Ｚパワーリング
980,1,ももいろはなびら
980,9,Pink Petal
980,11,ももいろはなびら
981,1,だいだいはなびら
981,9,Orange Petal
981,11,だいだいはなびら
982,1,あおのはなびら
982,9,Blue Petal
982,11,あおのはなびら
983,1,あかのはなびら
983,9,Red Petal
983,11,あかのはなびら
984,1,みどりのはなびら
984,9,Green Petal
984,11,みどりのはなびら
985,1,きいろのはなびら
985,9,Yellow Petal
985,11,きいろのはなびら
986,1,むらさきはなびら
986,9,Purple Petal
986,11,むらさきはなびら
987,1,にじいろのはな
987,9,Rainbow Flower
987,11,にじいろのはな
988,1,だいだいバッジ
988,9,Surge Badge
988,11,だいだいバッジ
989,1,ネクロプラスソル
989,9,N-Solarizer
989,11,ネクロプラスソル
990,1,ネクロプラスルナ
990,9,N-Lunarizer
990,11,ネクロプラスルナ
991,1,ネクロプラスソル
991,9,N-Solarizer
991,11,ネクロプラスソル
992,1,ネクロプラスルナ
992,9,N-Lunarizer
992,11,ネクロプラスルナ
993,1,イリマノーマルＺ
993,9,Ilima Normalium Z
993,11,イリマノーマルＺ
994,1,のこされたボール
994,9,Left Poké Ball
994,11,のこされたボール
995,1,タマゴふかポン
995,9,Roto Hatch
995,11,タマゴふかポン
996,1,やすうりポン
996,9,Roto Bargain
996,11,やすうりポン
997,1,おこづかいポン
997,9,Roto Prize Money
997,11,おこづかいポン
998,1,けいけんポン
998,9,Roto Exp. Points
998,11,けいけんポン
999,1,なつきポン
999,9,Roto Friendship
999,11,なつきポン
1000,1,みっけポン
1000,9,Roto Encounter
1000,11,みっけポン
1001,1,かくれポン
1001,9,Roto Stealth
1001,11,かくれポン
1002,1,ＨＰかいふくポン
1002,9,Roto HP Restore
1002,11,ＨＰかいふくポン
1003,1,ＰＰかいふくポン
1003,9,Roto PP Restore
1003,11,ＰＰかいふくポン
1004,1,おうえんポン
1004,9,Roto Boost
1004,11,おうえんポン
1005,1,つかまえポン
1005,9,Roto Catch
1005,11,つかまえポン
1006,1,マチスのサイン
1006,9,Autograph
1006,11,マチスのサイン
1007,1,ポケモンボックス
1007,9,Pokémon Box Link
1007,11,ポケモンボックス
1008,1,かいふくポケット
1008,9,Medicine Pocket
1008,11,かいふくポケット
1009,1,アメボトル
1009,9,Candy Jar
1009,11,アメボトル
1010,1,きょうかポケット
1010,9,Power-Up Pocket
1010,11,きょうかポケット
1011,1,おきがえトランク
1011,9,Clothing Trunk
1011,11,おきがえトランク
1012,1,ほかくポケット
1012,9,Catching Pocket
1012,11,ほかくポケット
1013,1,バトルポケット
1013,9,Battle Pocket
1013,11,バトルポケット
1014,1,ぎんのズリのみ
1014,9,Silver Razz Berry
1014,11,ぎんのズリのみ
1015,1,きんのズリのみ
1015,9,Golden Razz Berry
1015,11,きんのズリのみ
1016,1,ぎんのナナのみ
1016,9,Silver Nanab Berry
1016,11,ぎんのナナのみ
1017,1,きんのナナのみ
1017,9,Golden Nanab Berry
1017,11,きんのナナのみ
1018,1,ぎんのパイルのみ
1018,9,Silver Pinap Berry
1018,11,ぎんのパイルのみ
1019,1,きんのパイルのみ
1019,9,Golden Pinap Berry
1019,11,きんのパイルのみ
1020,1,ひみつのカギ
1020,9,Secret Key
1020,11,ひみつのカギ
1021,1,ふねのチケット
1021,9,S.S. Ticket
1021,11,ふねのチケット
1022,1,おとどけもの
1022,9,Parcel
1022,11,おとどけもの
1023,1,カードキー
1023,9,Card Key
1023,11,カードキー
1024,1,のびたバネ
1024,9,Stretchy Spring
1024,11,のびたバネ
1025,1,チョークいし
1025,9,Chalky Stone
1025,11,チョークいし
1026,1,ビーだま
1026,9,Marble
1026,11,ビーだま
1027,1,かたっぽピアス
1027,9,Lone Earring
1027,11,かたっぽピアス
1028,1,うみべのガラス
1028,9,Beach Glass
1028,11,うみべのガラス
1029,1,きんのはっぱ
1029,9,Gold Leaf
1029,11,きんのはっぱ
1030,1,ぎんのはっぱ
1030,9,Silver Leaf
1030,11,ぎんのはっぱ
1031,1,ピカピカだんご
1031,9,Polished Mud Ball
1031,11,ピカピカだんご
1032,1,なんごくかいがら
1032,9,Tropical Shell
1032,11,なんごくかいがら
1033,1,このはのおてがみ
1033,9,Leaf Letter
1033,11,このはのおてがみ
1034,1,このはのおてがみ
1034,9,Leaf Letter
1034,11,このはのおてがみ
1035,1,ちいさなはなたば
1035,9,Small Bouquet
1035,11,ちいさなはなたば
1036,1,むしよせコロン
1036,9,Lure
1036,11,むしよせコロン
1037,1,シルバーコロン
1037,9,Super Lure
1037,11,シルバーコロン
1038,1,ゴールドコロン
1038,9,Max Lure
1038,11,ゴールドコロン
1039,1,ニビあられ
1039,9,Pewter Crunchies
1039,11,ニビあられ
1040,1,げんきのアメ
1040,9,Health Candy
1040,11,げんきのアメ
1041,1,ちからのアメ
1041,9,Mighty Candy
1041,11,ちからのアメ
1042,1,まもりのアメ
1042,9,Tough Candy
1042,11,まもりのアメ
1043,1,ちしきのアメ
1043,9,Smart Candy
1043,11,ちしきのアメ
1044,1,こころのアメ
1044,9,Courage Candy
1044,11,こころのアメ
1045,1,はやさのアメ
1045,9,Quick Candy
1045,11,はやさのアメ
1046,1,げんきのアメＬ
1046,9,Health Candy L
1046,11,げんきのアメＬ
1047,1,ちからのアメＬ
1047,9,Mighty Candy L
1047,11,ちからのアメＬ
1048,1,まもりのアメＬ
1048,9,Tough Candy L
1048,11,まもりのアメＬ
1049,1,ちしきのアメＬ
1049,9,Smart Candy L
1049,11,ちしきのアメＬ
1050,1,こころのアメＬ
1050,9,Courage Candy L
1050,11,こころのアメＬ
1051,1,はやさのアメＬ
1051,9,Quick Candy L
1051,11,はやさのアメＬ
1052,1,げんきのアメＸＬ
1052,9,Health Candy XL
1052,11,げんきのアメＸＬ
1053,1,ちからのアメＸＬ
1053,9,Mighty Candy XL
1053,11,ちからのアメＸＬ
1054,1,まもりのアメＸＬ
1054,9,Tough Candy XL
1054,11,まもりのアメＸＬ
1055,1,ちしきのアメＸＬ
1055,9,Smart Candy XL
1055,11,ちしきのアメＸＬ
1056,1,こころのアメＸＬ
1056,9,Courage Candy XL
1056,11,こころのアメＸＬ
1057,1,はやさのアメＸＬ
1057,9,Quick Candy XL
1057,11,はやさのアメＸＬ
1058,1,フシギダネのアメ
1058,9,Bulbasaur Candy
1058,11,フシギダネのアメ
1059,1,ヒトカゲのアメ
1059,9,Charmander Candy
1059,11,ヒトカゲのアメ
1060,1,ゼニガメのアメ
1060,9,Squirtle Candy
1060,11,ゼニガメのアメ
1061,1,キャタピーのアメ
1061,9,Caterpie Candy
1061,11,キャタピーのアメ
1062,1,ビードルのアメ
1062,9,Weedle Candy
1062,11,ビードルのアメ
1063,1,ポッポのアメ
1063,9,Pidgey Candy
1063,11,ポッポのアメ
1064,1,コラッタのアメ
1064,9,Rattata Candy
1064,11,コラッタのアメ
1065,1,オニスズメのアメ
1065,9,Spearow Candy
1065,11,オニスズメのアメ
1066,1,アーボのアメ
1066,9,Ekans Candy
1066,11,アーボのアメ
1067,1,ピカチュウのアメ
1067,9,Pikachu Candy
1067,11,ピカチュウのアメ
1068,1,サンドのアメ
1068,9,Sandshrew Candy
1068,11,サンドのアメ
1069,1,ニドラン♀のアメ
1069,9,Nidoran♀ Candy
1069,11,ニドラン♀のアメ
1070,1,ニドラン♂のアメ
1070,9,Nidoran♂ Candy
1070,11,ニドラン♂のアメ
1071,1,ピッピのアメ
1071,9,Clefairy Candy
1071,11,ピッピのアメ
1072,1,ロコンのアメ
1072,9,Vulpix Candy
1072,11,ロコンのアメ
1073,1,プリンのアメ
1073,9,Jigglypuff Candy
1073,11,プリンのアメ
1074,1,ズバットのアメ
1074,9,Zubat Candy
1074,11,ズバットのアメ
1075,1,ナゾノクサのアメ
1075,9,Oddish Candy
1075,11,ナゾノクサのアメ
1076,1,パラスのアメ
1076,9,Paras Candy
1076,11,パラスのアメ
1077,1,コンパンのアメ
1077,9,Venonat Candy
1077,11,コンパンのアメ
1078,1,ディグダのアメ
1078,9,Diglett Candy
1078,11,ディグダのアメ
1079,1,ニャースのアメ
1079,9,Meowth Candy
1079,11,ニャースのアメ
1080,1,コダックのアメ
1080,9,Psyduck Candy
1080,11,コダックのアメ
1081,1,マンキーのアメ
1081,9,Mankey Candy
1081,11,マンキーのアメ
1082,1,ガーディのアメ
1082,9,Growlithe Candy
1082,11,ガーディのアメ
1083,1,ニョロモのアメ
1083,9,Poliwag Candy
1083,11,ニョロモのアメ
1084,1,ケーシィのアメ
1084,9,Abra Candy
1084,11,ケーシィのアメ
1085,1,ワンリキーのアメ
1085,9,Machop Candy
1085,11,ワンリキーのアメ
1086,1,マダツボミのアメ
1086,9,Bellsprout Candy
1086,11,マダツボミのアメ
1087,1,メノクラゲのアメ
1087,9,Tentacool Candy
1087,11,メノクラゲのアメ
1088,1,イシツブテのアメ
1088,9,Geodude Candy
1088,11,イシツブテのアメ
1089,1,ポニータのアメ
1089,9,Ponyta Candy
1089,11,ポニータのアメ
1090,1,ヤドンのアメ
1090,9,Slowpoke Candy
1090,11,ヤドンのアメ
1091,1,コイルのアメ
1091,9,Magnemite Candy
1091,11,コイルのアメ
1092,1,カモネギのアメ
1092,9,Farfetch’d Candy
1092,11,カモネギのアメ
1093,1,ドードーのアメ
1093,9,Doduo Candy
1093,11,ドードーのアメ
1094,1,パウワウのアメ
1094,9,Seel Candy
1094,11,パウワウのアメ
1095,1,ベトベターのアメ
1095,9,Grimer Candy
1095,11,ベトベターのアメ
1096,1,シェルダーのアメ
1096,9,Shellder Candy
1096,11,シェルダーのアメ
1097,1,ゴースのアメ
1097,9,Gastly Candy
1097,11,ゴースのアメ
1098,1,イワークのアメ
1098,9,Onix Candy
1098,11,イワークのアメ
1099,1,スリープのアメ
1099,9,Drowzee Candy
1099,11,スリープのアメ
1100,1,クラブのアメ
1100,9,Krabby Candy
1100,11,クラブのアメ
1101,1,ビリリダマのアメ
1101,9,Voltorb Candy
1101,11,ビリリダマのアメ
1102,1,タマタマのアメ
1102,9,Exeggcute Candy
1102,11,タマタマのアメ
1103,1,カラカラのアメ
1103,9,Cubone Candy
1103,11,カラカラのアメ
1104,1,サワムラーのアメ
1104,9,Hitmonlee Candy
1104,11,サワムラーのアメ
1105,1,エビワラーのアメ
1105,9,Hitmonchan Candy
1105,11,エビワラーのアメ
1106,1,ベロリンガのアメ
1106,9,Lickitung Candy
1106,11,ベロリンガのアメ
1107,1,ドガースのアメ
1107,9,Koffing Candy
1107,11,ドガースのアメ
1108,1,サイホーンのアメ
1108,9,Rhyhorn Candy
1108,11,サイホーンのアメ
1109,1,ラッキーのアメ
1109,9,Chansey Candy
1109,11,ラッキーのアメ
1110,1,モンジャラのアメ
1110,9,Tangela Candy
1110,11,モンジャラのアメ
1111,1,ガルーラのアメ
1111,9,Kangaskhan Candy
1111,11,ガルーラのアメ
1112,1,タッツーのアメ
1112,9,Horsea Candy
1112,11,タッツーのアメ
1113,1,トサキントのアメ
1113,9,Goldeen Candy
1113,11,トサキントのアメ
1114,1,ヒトデマンのアメ
1114,9,Staryu Candy
1114,11,ヒトデマンのアメ
1115,1,バリヤードのアメ
1115,9,Mr. Mime Candy
1115,11,バリヤードのアメ
1116,1,ストライクのアメ
1116,9,Scyther Candy
1116,11,ストライクのアメ
1117,1,ルージュラのアメ
1117,9,Jynx Candy
1117,11,ルージュラのアメ
1118,1,エレブーのアメ
1118,9,Electabuzz Candy
1118,11,エレブーのアメ
1119,1,カイロスのアメ
1119,9,Pinsir Candy
1119,11,カイロスのアメ
1120,1,ケンタロスのアメ
1120,9,Tauros Candy
1120,11,ケンタロスのアメ
1121,1,コイキングのアメ
1121,9,Magikarp Candy
1121,11,コイキングのアメ
1122,1,ラプラスのアメ
1122,9,Lapras Candy
1122,11,ラプラスのアメ
1123,1,メタモンのアメ
1123,9,Ditto Candy
1123,11,メタモンのアメ
1124,1,イーブイのアメ
1124,9,Eevee Candy
1124,11,イーブイのアメ
1125,1,ポリゴンのアメ
1125,9,Porygon Candy
1125,11,ポリゴンのアメ
1126,1,オムナイトのアメ
1126,9,Omanyte Candy
1126,11,オムナイトのアメ
1127,1,カブトのアメ
1127,9,Kabuto Candy
1127,11,カブトのアメ
1128,1,プテラのアメ
1128,9,Aerodactyl Candy
1128,11,プテラのアメ
1129,1,カビゴンのアメ
1129,9,Snorlax Candy
1129,11,カビゴンのアメ
1130,1,フリーザーのアメ
1130,9,Articuno Candy
1130,11,フリーザーのアメ
1131,1,サンダーのアメ
1131,9,Zapdos Candy
1131,11,サンダーのアメ
1132,1,ファイヤーのアメ
1132,9,Moltres Candy
1132,11,ファイヤーのアメ
1133,1,ミニリュウのアメ
1133,9,Dratini Candy
1133,11,ミニリュウのアメ
1134,1,ミュウツーのアメ
1134,9,Mewtwo Candy
1134,11,ミュウツーのアメ
1135,1,ミュウのアメ
1135,9,Mew Candy
1135,11,ミュウのアメ
1136,1,メルタンのアメ
1136,9,Meltan Candy
1136,11,メルタンのアメ
1137,1,ブーバーのアメ
1137,9,Magmar Candy
1137,11,ブーバーのアメ
1138,1,すいせんじょう
1138,9,Endorsement
1138,11,すいせんじょう
1139,1,ポケモンボックス
1139,9,Pokémon Box Link
1139,11,ポケモンボックス
1140,1,ねがいぼし
1140,9,Wishing Star
1140,11,ねがいぼし
1141,1,ダイマックスＢ
1141,9,Dynamax Band
1141,11,ダイマックスＢ
1142,1,つりざお
1142,9,Fishing Rod
1142,11,つりざお
1143,1,ロトムじてんしゃ
1143,9,Rotom Bike
1143,11,ロトムじてんしゃ
1144,1,あらびきヴルスト
1144,9,Sausages
1144,11,あらびきヴルスト
1145,1,ボブのかんづめ
1145,9,Bob’s Food Tin
1145,11,ボブのかんづめ
1146,1,バックのかんづめ
1146,9,Bach’s Food Tin
1146,11,バックのかんづめ
1147,1,マメかん
1147,9,Tin of Beans
1147,11,マメかん
1148,1,しょくパン
1148,9,Bread
1148,11,しょくパン
1149,1,パスタ
1149,9,Pasta
1149,11,パスタ
1150,1,キノコパック
1150,9,Mixed Mushrooms
1150,11,キノコパック
1151,1,しっぽのくんせい
1151,9,Smoke-Poke Tail
1151,11,しっぽのくんせい
1152,1,ふといながねぎ
1152,9,Large Leek
1152,11,ふといながねぎ
1153,1,とくせんリンゴ
1153,9,Fancy Apple
1153,11,とくせんリンゴ
1154,1,かぼそいホネ
1154,9,Brittle Bones
1154,11,かぼそいホネ
1155,1,ポテトパック
1155,9,Pack of Potatoes
1155,11,ポテトパック
1156,1,みずべのハーブ
1156,9,Pungent Root
1156,11,みずべのハーブ
1157,1,やさいパック
1157,9,Salad Mix
1157,11,やさいパック
1158,1,フライもりあわせ
1158,9,Fried Food
1158,11,フライもりあわせ
1159,1,ゆでタマゴ
1159,9,Boiled Egg
1159,11,ゆでタマゴ
1160,1,キャンプセット
1160,9,Camping Gear
1160,11,キャンプセット
1161,1,くちたけん
1161,9,Rusted Sword
1161,11,くちたけん
1162,1,くちたたて
1162,9,Rusted Shield
1162,11,くちたたて
1163,1,カセキのトリ
1163,9,Fossilized Bird
1163,11,カセキのトリ
1164,1,カセキのサカナ
1164,9,Fossilized Fish
1164,11,カセキのサカナ
1165,1,カセキのリュウ
1165,9,Fossilized Drake
1165,11,カセキのリュウ
1166,1,カセキのクビナガ
1166,9,Fossilized Dino
1166,11,カセキのクビナガ
1167,1,いちごアメざいく
1167,9,Strawberry Sweet
1167,11,いちごアメざいく
1168,1,ハートアメざいく
1168,9,Love Sweet
1168,11,ハートアメざいく
1169,1,ベリーアメざいく
1169,9,Berry Sweet
1169,11,ベリーアメざいく
1170,1,よつばアメざいく
1170,9,Clover Sweet
1170,11,よつばアメざいく
1171,1,おはなアメざいく
1171,9,Flower Sweet
1171,11,おはなアメざいく
1172,1,スターアメざいく
1172,9,Star Sweet
1172,11,スターアメざいく
1173,1,リボンアメざいく
1173,9,Ribbon Sweet
1173,11,リボンアメざいく
1174,1,あまーいりんご
1174,9,Sweet Apple
1174,11,あまーいりんご
1175,1,すっぱいりんご
1175,9,Tart Apple
1175,11,すっぱいりんご
1176,1,のどスプレー
1176,9,Throat Spray
1176,11,のどスプレー
1177,1,だっしゅつパック
1177,9,Eject Pack
1177,11,だっしゅつパック
1178,1,あつぞこブーツ
1178,9,Heavy-Duty Boots
1178,11,あつぞこブーツ
1179,1,からぶりほけん
1179,9,Blunder Policy
1179,11,からぶりほけん
1180,1,ルームサービス
1180,9,Room Service
1180,11,ルームサービス
1181,1,ばんのうがさ
1181,9,Utility Umbrella
1181,11,ばんのうがさ
1182,1,けいけんアメＸＳ
1182,9,Exp. Candy XS
1182,11,けいけんアメＸＳ
1183,1,けいけんアメＳ
1183,9,Exp. Candy S
1183,11,けいけんアメＳ
1184,1,けいけんアメＭ
1184,9,Exp. Candy M
1184,11,けいけんアメＭ
1185,1,けいけんアメＬ
1185,9,Exp. Candy L
1185,11,けいけんアメＬ
1186,1,けいけんアメＸＬ
1186,9,Exp. Candy XL
1186,11,けいけんアメＸＬ
1187,1,ダイマックスアメ
1187,9,Dynamax Candy
1187,11,ダイマックスアメ
1188,1,わざレコード００
1188,9,TR00
1188,11,わざレコード００
1189,1,わざレコード０１
1189,9,TR01
1189,11,わざレコード０１
1190,1,わざレコード０２
1190,9,TR02
1190,11,わざレコード０２
1191,1,わざレコード０３
1191,9,TR03
1191,11,わざレコード０３
1192,1,わざレコード０４
1192,9,TR04
1192,11,わざレコード０４
1193,1,わざレコード０５
1193,9,TR05
1193,11,わざレコード０５
1194,1,わざレコード０６
1194,9,TR06
1194,11,わざレコード０６
1195,1,わざレコード０７
1195,9,TR07
1195,11,わざレコード０７
1196,1,わざレコード０８
1196,9,TR08
1196,11,わざレコード０８
1197,1,わざレコード０９
1197,9,TR09
1197,11,わざレコード０９
1198,1,わざレコード１０
1198,9,TR10
1198,11,わざレコード１０
1199,1,わざレコード１１
1199,9,TR11
1199,11,わざレコード１１
1200,1,わざレコード１２
1200,9,TR12
1200,11,わざレコード１２
1201,1,わざレコード１３
1201,9,TR13
1201,11,わざレコード１３
1202,1,わざレコード１４
1202,9,TR14
1202,11,わざレコード１４
1203,1,わざレコード１５
1203,9,TR15
1203,11,わざレコード１５
1204,1,わざレコード１６
1204,9,TR16
1204,11,わざレコード１６
1205,1,わざレコード１７
1205,9,TR17
1205,11,わざレコード１７
1206,1,わざレコード１８
1206,9,TR18
1206,11,わざレコード１８
1207,1,わざレコード１９
1207,9,TR19
1207,11,わざレコード１９
1208,1,わざレコード２０
1208,9,TR20
1208,11,わざレコード２０
1209,1,わざレコード２１
1209,9,TR21
1209,11,わざレコード２１
1210,1,わざレコード２２
1210,9,TR22
1210,11,わざレコード２２
1211,1,わざレコード２３
1211,9,TR23
1211,11,わざレコード２３
1212,1,わざレコード２４
1212,9,TR24
1212,11,わざレコード２４
1213,1,わざレコード２５
1213,9,TR25
1213,11,わざレコード２５
1214,1,わざレコード２６
1214,9,TR26
1214,11,わざレコード２６
1215,1,わざレコード２７
1215,9,TR27
1215,11,わざレコード２７
1216,1,わざレコード２８
1216,9,TR28
1216,11,わざレコード２８
1217,1,わざレコード２９
1217,9,TR29
1217,11,わざレコード２９
1218,1,わざレコード３０
1218,9,TR30
1218,11,わざレコード３０
1219,1,わざレコード３１
1219,9,TR31
1219,11,わざレコード３１
1220,1,わざレコード３２
1220,9,TR32
1220,11,わざレコード３２
1221,1,わざレコード３３
1221,9,TR33
1221,11,わざレコード３３
1222,1,わざレコード３４
1222,9,TR34
1222,11,わざレコード３４
1223,1,わざレコード３５
1223,9,TR35
1223,11,わざレコード３５
1224,1,わざレコード３６
1224,9,TR36
1224,11,わざレコード３６
1225,1,わざレコード３７
1225,9,TR37
1225,11,わざレコード３７
1226,1,わざレコード３８
1226,9,TR38
1226,11,わざレコード３８
